sequence,timestamp_ms,record_type,event_id,event_type,station_id,unit_id,queue_length_after,previous_state,new_state,cycle_time_ms,dark_zone_id,checkpoint_id,sensor_type,sensor_value,sensor_unit,check_type,check_result
4109,474178,SENSOR,,SENSOR_READING,S05,,,,,,,,TORQUE,55.6709,Nm,,
4110,474264,STATION,EV000197,PROCESSING_COMPLETED,S02,U000011,2,PROCESSING,,43080,,,,,,,
4111,474264,STATION,EV000198,UNIT_ARRIVED,S03,U000011,1,,,,,,,,,,
4112,474264,STATION,EV000199,PROCESSING_STARTED,S02,U000012,1,IDLE,PROCESSING,38911,,,,,,,
4113,474487,SENSOR,,SENSOR_READING,S19,,,,,,,,VIBRATION,0.224699,g,,
4114,474487,SENSOR,,SENSOR_READING,S19,,,,,,,,TEMPERATURE,39.4311,C,,
4115,474487,SENSOR,,SENSOR_READING,S19,,,,,,,,CURRENT,2.25197,A,,
4116,474487,SENSOR,,SENSOR_READING,S19,,,,,,,,TORQUE,0,Nm,,
4117,475149,STATION,EV000200,PROCESSING_COMPLETED,S11,U000001,0,PROCESSING,,38322,,,,,,,
4118,475149,STATION,EV000201,DARK_ZONE_ENTERED,S12,U000001,1,,,,DZ_BODY_01,,,,,,
4119,475876,SENSOR,,SENSOR_READING,S06,,,,,,,,VIBRATION,0.463472,g,,
4120,475876,SENSOR,,SENSOR_READING,S06,,,,,,,,TEMPERATURE,54.3701,C,,
4121,475876,SENSOR,,SENSOR_READING,S06,,,,,,,,CURRENT,3.96939,A,,
4122,475876,SENSOR,,SENSOR_READING,S06,,,,,,,,TORQUE,15.8182,Nm,,
4123,475905,SENSOR,,SENSOR_READING,S25,,,,,,,,VIBRATION,0.143633,g,,
4124,475905,SENSOR,,SENSOR_READING,S25,,,,,,,,TEMPERATURE,38.9694,C,,
4125,475905,SENSOR,,SENSOR_READING,S25,,,,,,,,CURRENT,2.19757,A,,
4126,475905,SENSOR,,SENSOR_READING,S25,,,,,,,,TORQUE,0.29169,Nm,,
4127,476867,SENSOR,,SENSOR_READING,S15,,,,,,,,VIBRATION,0.151341,g,,
4128,476867,SENSOR,,SENSOR_READING,S15,,,,,,,,TEMPERATURE,39.0994,C,,
4129,476867,SENSOR,,SENSOR_READING,S15,,,,,,,,CURRENT,1.97859,A,,
4130,476867,SENSOR,,SENSOR_READING,S15,,,,,,,,TORQUE,0.477672,Nm,,
4131,477095,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,1.17528,g,,
4132,477095,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,59.4814,C,,
4133,477095,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,14.3961,A,,
4134,477095,SENSOR,,SENSOR_READING,S07,,,,,,,,TORQUE,55.9761,Nm,,
4135,477951,STATION,EV000202,PROCESSING_COMPLETED,S03,U000010,1,PROCESSING,,42143,,,,,,,
4136,477951,STATION,EV000203,UNIT_ARRIVED,S04,U000010,1,,,,,,,,,,
4137,477951,STATION,EV000204,PROCESSING_STARTED,S03,U000011,0,IDLE,PROCESSING,43543,,,,,,,
4138,479303,STATION,EV000205,PROCESSING_COMPLETED,S05,U000007,1,PROCESSING,,45669,,,,,,,
4139,479303,STATION,EV000206,UNIT_ARRIVED,S06,U000007,1,,,,,,,,,,
4140,479303,STATION,EV000207,PROCESSING_STARTED,S06,U000007,0,STARVED,PROCESSING,39040,,,,,,,
4141,479303,STATION,EV000208,PROCESSING_STARTED,S05,U000008,0,IDLE,PROCESSING,46929,,,,,,,
4142,479369,SENSOR,,SENSOR_READING,S22,,,,,,,,VIBRATION,0.131108,g,,
4143,479369,SENSOR,,SENSOR_READING,S22,,,,,,,,TEMPERATURE,38.3953,C,,
4144,479369,SENSOR,,SENSOR_READING,S22,,,,,,,,CURRENT,2.2042,A,,
4145,479369,SENSOR,,SENSOR_READING,S22,,,,,,,,TORQUE,0.58785,Nm,,
4146,479622,SENSOR,,SENSOR_READING,S31,,,,,,,,VIBRATION,0.152367,g,,
4147,479622,SENSOR,,SENSOR_READING,S31,,,,,,,,TEMPERATURE,38.7958,C,,
4148,479628,SENSOR,,SENSOR_READING,S03,,,,,,,,VIBRATION,1.0586,g,,
4149,479628,SENSOR,,SENSOR_READING,S03,,,,,,,,TEMPERATURE,60.7727,C,,
4150,479628,SENSOR,,SENSOR_READING,S03,,,,,,,,CURRENT,14.4622,A,,
4151,479628,SENSOR,,SENSOR_READING,S03,,,,,,,,TORQUE,55.1388,Nm,,
4152,480184,SENSOR,,SENSOR_READING,S26,,,,,,,,VIBRATION,0.182095,g,,
4153,480184,SENSOR,,SENSOR_READING,S26,,,,,,,,TEMPERATURE,39.2902,C,,
4154,480184,SENSOR,,SENSOR_READING,S26,,,,,,,,CURRENT,2.24753,A,,
4155,480184,SENSOR,,SENSOR_READING,S26,,,,,,,,TORQUE,0,Nm,,
4156,480431,SENSOR,,SENSOR_READING,S27,,,,,,,,VIBRATION,0.181272,g,,
4157,480431,SENSOR,,SENSOR_READING,S27,,,,,,,,TEMPERATURE,39.375,C,,
4158,480784,SENSOR,,SENSOR_READING,S12,,,,,,,,VIBRATION,0.850957,g,,
4159,480784,SENSOR,,SENSOR_READING,S12,,,,,,,,TEMPERATURE,41.7401,C,,
4160,480784,SENSOR,,SENSOR_READING,S12,,,,,,,,CURRENT,12.4949,A,,
4161,480784,SENSOR,,SENSOR_READING,S12,,,,,,,,TORQUE,39.1897,Nm,,
4162,481193,SENSOR,,SENSOR_READING,S11,,,,,,,,VIBRATION,0.631424,g,,
4163,481193,SENSOR,,SENSOR_READING,S11,,,,,,,,TEMPERATURE,47.238,C,,
4164,481193,SENSOR,,SENSOR_READING,S11,,,,,,,,CURRENT,4.17594,A,,
4165,481193,SENSOR,,SENSOR_READING,S11,,,,,,,,TORQUE,16.3189,Nm,,
4166,481491,SENSOR,,SENSOR_READING,S29,,,,,,,,VIBRATION,0.215898,g,,
4167,481491,SENSOR,,SENSOR_READING,S29,,,,,,,,TEMPERATURE,39.1442,C,,
4168,481491,SENSOR,,SENSOR_READING,S29,,,,,,,,CURRENT,2.25547,A,,
4169,481491,SENSOR,,SENSOR_READING,S29,,,,,,,,TORQUE,0,Nm,,
4170,481725,SENSOR,,SENSOR_READING,S28,,,,,,,,VIBRATION,0.183044,g,,
4171,481725,SENSOR,,SENSOR_READING,S28,,,,,,,,TEMPERATURE,39.0121,C,,
4172,481725,SENSOR,,SENSOR_READING,S28,,,,,,,,CURRENT,2.33144,A,,
4173,481725,SENSOR,,SENSOR_READING,S28,,,,,,,,TORQUE,0.284787,Nm,,
4174,481970,SENSOR,,SENSOR_READING,S16,,,,,,,,VIBRATION,0.188851,g,,
4175,481970,SENSOR,,SENSOR_READING,S16,,,,,,,,TEMPERATURE,39.4442,C,,
4176,481970,SENSOR,,SENSOR_READING,S16,,,,,,,,CURRENT,2.33707,A,,
4177,481970,SENSOR,,SENSOR_READING,S16,,,,,,,,TORQUE,0,Nm,,
4178,482062,SENSOR,,SENSOR_READING,S17,,,,,,,,VIBRATION,0.214282,g,,
4179,482062,SENSOR,,SENSOR_READING,S17,,,,,,,,TEMPERATURE,39.2069,C,,
4180,482062,SENSOR,,SENSOR_READING,S17,,,,,,,,CURRENT,2.30608,A,,
4181,482062,SENSOR,,SENSOR_READING,S17,,,,,,,,TORQUE,0,Nm,,
4182,482279,SENSOR,,SENSOR_READING,S01,,,,,,,,VIBRATION,1.25016,g,,
4183,482279,SENSOR,,SENSOR_READING,S01,,,,,,,,TEMPERATURE,61.4458,C,,
4184,482279,SENSOR,,SENSOR_READING,S01,,,,,,,,CURRENT,14.316,A,,
4185,482279,SENSOR,,SENSOR_READING,S01,,,,,,,,TORQUE,55.3726,Nm,,
4186,482468,SENSOR,,SENSOR_READING,S23,,,,,,,,VIBRATION,0.196888,g,,
4187,482468,SENSOR,,SENSOR_READING,S23,,,,,,,,TEMPERATURE,38.8522,C,,
4188,482468,SENSOR,,SENSOR_READING,S23,,,,,,,,CURRENT,2.07276,A,,
4189,482468,SENSOR,,SENSOR_READING,S23,,,,,,,,TORQUE,0.211711,Nm,,
4190,482771,STATION,EV000209,PROCESSING_COMPLETED,S07,U000005,1,PROCESSING,,46221,,,,,,,
4191,482771,STATION,EV000210,UNIT_ARRIVED,S08,U000005,1,,,,,,,,,,
4192,482771,STATION,EV000211,PROCESSING_STARTED,S07,U000006,0,IDLE,PROCESSING,53940,,,,,,,
4193,483388,SENSOR,,SENSOR_READING,S02,,,,,,,,VIBRATION,1.0779,g,,
4194,483388,SENSOR,,SENSOR_READING,S02,,,,,,,,TEMPERATURE,60.9035,C,,
4195,483388,SENSOR,,SENSOR_READING,S02,,,,,,,,CURRENT,14.666,A,,
4196,483388,SENSOR,,SENSOR_READING,S02,,,,,,,,TORQUE,55.3561,Nm,,
4197,484311,SENSOR,,SENSOR_READING,S05,,,,,,,,VIBRATION,1.22856,g,,
4198,484311,SENSOR,,SENSOR_READING,S05,,,,,,,,TEMPERATURE,61.4014,C,,
4199,484311,SENSOR,,SENSOR_READING,S05,,,,,,,,CURRENT,14.8005,A,,
4200,484311,SENSOR,,SENSOR_READING,S05,,,,,,,,TORQUE,55.5993,Nm,,
4201,484379,SENSOR,,SENSOR_READING,S20,,,,,,,,VIBRATION,0.168451,g,,
4202,484379,SENSOR,,SENSOR_READING,S20,,,,,,,,TEMPERATURE,39.1281,C,,
4203,484379,SENSOR,,SENSOR_READING,S20,,,,,,,,CURRENT,2.20826,A,,
4204,484379,SENSOR,,SENSOR_READING,S20,,,,,,,,TORQUE,0,Nm,,
4205,484831,SENSOR,,SENSOR_READING,S19,,,,,,,,VIBRATION,0.177487,g,,
4206,484831,SENSOR,,SENSOR_READING,S19,,,,,,,,TEMPERATURE,39.5472,C,,
4207,484831,SENSOR,,SENSOR_READING,S19,,,,,,,,CURRENT,2.39411,A,,
4208,484831,SENSOR,,SENSOR_READING,S19,,,,,,,,TORQUE,0,Nm,,
4209,485560,SENSOR,,SENSOR_READING,S06,,,,,,,,VIBRATION,0.840102,g,,
4210,485560,SENSOR,,SENSOR_READING,S06,,,,,,,,TEMPERATURE,55.2023,C,,
4211,485560,SENSOR,,SENSOR_READING,S06,,,,,,,,CURRENT,12.9678,A,,
4212,485560,SENSOR,,SENSOR_READING,S06,,,,,,,,TORQUE,43.991,Nm,,
4213,486383,SENSOR,,SENSOR_READING,S25,,,,,,,,VIBRATION,0.136284,g,,
4214,486383,SENSOR,,SENSOR_READING,S25,,,,,,,,TEMPERATURE,38.5991,C,,
4215,486383,SENSOR,,SENSOR_READING,S25,,,,,,,,CURRENT,2.07443,A,,
4216,486383,SENSOR,,SENSOR_READING,S25,,,,,,,,TORQUE,0,Nm,,
4217,486768,SENSOR,,SENSOR_READING,S15,,,,,,,,VIBRATION,0.127551,g,,
4218,486768,SENSOR,,SENSOR_READING,S15,,,,,,,,TEMPERATURE,39.1218,C,,
4219,486768,SENSOR,,SENSOR_READING,S15,,,,,,,,CURRENT,2.07138,A,,
4220,486768,SENSOR,,SENSOR_READING,S15,,,,,,,,TORQUE,0.176242,Nm,,
4221,486774,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,1.17016,g,,
4222,486774,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,59.8952,C,,
4223,486774,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,14.437,A,,
4224,486774,SENSOR,,SENSOR_READING,S07,,,,,,,,TORQUE,55.5919,Nm,,
4225,488354,SENSOR,,SENSOR_READING,S32,,,,,,,,VIBRATION,0.210717,g,,
4226,488354,SENSOR,,SENSOR_READING,S32,,,,,,,,TEMPERATURE,38.8134,C,,
4227,488806,SENSOR,,SENSOR_READING,S03,,,,,,,,VIBRATION,1.18546,g,,
4228,488806,SENSOR,,SENSOR_READING,S03,,,,,,,,TEMPERATURE,60.9621,C,,
4229,488806,SENSOR,,SENSOR_READING,S03,,,,,,,,CURRENT,14.3465,A,,
4230,488806,SENSOR,,SENSOR_READING,S03,,,,,,,,TORQUE,55.6568,Nm,,
4231,490248,SENSOR,,SENSOR_READING,S26,,,,,,,,VIBRATION,0.180084,g,,
4232,490248,SENSOR,,SENSOR_READING,S26,,,,,,,,TEMPERATURE,39.1621,C,,
4233,490248,SENSOR,,SENSOR_READING,S26,,,,,,,,CURRENT,2.22447,A,,
4234,490248,SENSOR,,SENSOR_READING,S26,,,,,,,,TORQUE,0.304608,Nm,,
4235,490346,SENSOR,,SENSOR_READING,S29,,,,,,,,VIBRATION,0.203388,g,,
4236,490346,SENSOR,,SENSOR_READING,S29,,,,,,,,TEMPERATURE,39.2027,C,,
4237,490346,SENSOR,,SENSOR_READING,S29,,,,,,,,CURRENT,2.16651,A,,
4238,490346,SENSOR,,SENSOR_READING,S29,,,,,,,,TORQUE,0,Nm,,
4239,490386,SENSOR,,SENSOR_READING,S22,,,,,,,,VIBRATION,0.213755,g,,
4240,490386,SENSOR,,SENSOR_READING,S22,,,,,,,,TEMPERATURE,38.3452,C,,
4241,490386,SENSOR,,SENSOR_READING,S22,,,,,,,,CURRENT,2.03425,A,,
4242,490386,SENSOR,,SENSOR_READING,S22,,,,,,,,TORQUE,0.928596,Nm,,
4243,491310,SENSOR,,SENSOR_READING,S12,,,,,,,,VIBRATION,0.993522,g,,
4244,491310,SENSOR,,SENSOR_READING,S12,,,,,,,,TEMPERATURE,44.1354,C,,
4245,491310,SENSOR,,SENSOR_READING,S12,,,,,,,,CURRENT,14.338,A,,
4246,491310,SENSOR,,SENSOR_READING,S12,,,,,,,,TORQUE,50.1025,Nm,,
4247,491604,SENSOR,,SENSOR_READING,S28,,,,,,,,VIBRATION,0.130245,g,,
4248,491604,SENSOR,,SENSOR_READING,S28,,,,,,,,TEMPERATURE,39.251,C,,
4249,491604,SENSOR,,SENSOR_READING,S28,,,,,,,,CURRENT,2.25684,A,,
4250,491604,SENSOR,,SENSOR_READING,S28,,,,,,,,TORQUE,0,Nm,,
4251,491643,SENSOR,,SENSOR_READING,S01,,,,,,,,VIBRATION,1.1543,g,,
4252,491643,SENSOR,,SENSOR_READING,S01,,,,,,,,TEMPERATURE,61.4727,C,,
4253,491643,SENSOR,,SENSOR_READING,S01,,,,,,,,CURRENT,14.6692,A,,
4254,491643,SENSOR,,SENSOR_READING,S01,,,,,,,,TORQUE,55.7383,Nm,,
4255,491839,SENSOR,,SENSOR_READING,S11,,,,,,,,VIBRATION,0.438314,g,,
4256,491839,SENSOR,,SENSOR_READING,S11,,,,,,,,TEMPERATURE,46.6568,C,,
4257,491839,SENSOR,,SENSOR_READING,S11,,,,,,,,CURRENT,2.4228,A,,
4258,491839,SENSOR,,SENSOR_READING,S11,,,,,,,,TORQUE,6.024,Nm,,
4259,491930,SENSOR,,SENSOR_READING,S17,,,,,,,,VIBRATION,0.212188,g,,
4260,491930,SENSOR,,SENSOR_READING,S17,,,,,,,,TEMPERATURE,39.0387,C,,
4261,491930,SENSOR,,SENSOR_READING,S17,,,,,,,,CURRENT,2.29078,A,,
4262,491930,SENSOR,,SENSOR_READING,S17,,,,,,,,TORQUE,0,Nm,,
4263,492548,SENSOR,,SENSOR_READING,S16,,,,,,,,VIBRATION,0.241909,g,,
4264,492548,SENSOR,,SENSOR_READING,S16,,,,,,,,TEMPERATURE,39.4066,C,,
4265,492548,SENSOR,,SENSOR_READING,S16,,,,,,,,CURRENT,2.21343,A,,
4266,492548,SENSOR,,SENSOR_READING,S16,,,,,,,,TORQUE,0,Nm,,
4267,492848,SENSOR,,SENSOR_READING,S23,,,,,,,,VIBRATION,0.19357,g,,
4268,492848,SENSOR,,SENSOR_READING,S23,,,,,,,,TEMPERATURE,38.9951,C,,
4269,492848,SENSOR,,SENSOR_READING,S23,,,,,,,,CURRENT,2.19713,A,,
4270,492848,SENSOR,,SENSOR_READING,S23,,,,,,,,TORQUE,0.848086,Nm,,
4271,493843,STATION,EV000212,PROCESSING_COMPLETED,S10,U000002,0,PROCESSING,,47848,,,,,,,
4272,493843,STATION,EV000213,UNIT_ARRIVED,S11,U000002,1,,,,,,,,,,
4273,493843,STATION,EV000214,PROCESSING_STARTED,S11,U000002,0,STARVED,PROCESSING,43018,,,,,,,
4274,493874,SENSOR,,SENSOR_READING,S02,,,,,,,,VIBRATION,1.14282,g,,
4275,493874,SENSOR,,SENSOR_READING,S02,,,,,,,,TEMPERATURE,60.9164,C,,
4276,493874,SENSOR,,SENSOR_READING,S02,,,,,,,,CURRENT,14.3629,A,,
4277,493874,SENSOR,,SENSOR_READING,S02,,,,,,,,TORQUE,54.9868,Nm,,
4278,493958,SENSOR,,SENSOR_READING,S05,,,,,,,,VIBRATION,1.28173,g,,
4279,493958,SENSOR,,SENSOR_READING,S05,,,,,,,,TEMPERATURE,61.3606,C,,
4280,493958,SENSOR,,SENSOR_READING,S05,,,,,,,,CURRENT,14.445,A,,
4281,493958,SENSOR,,SENSOR_READING,S05,,,,,,,,TORQUE,55.74,Nm,,
4282,494387,SENSOR,,SENSOR_READING,S19,,,,,,,,VIBRATION,0.139557,g,,
4283,494387,SENSOR,,SENSOR_READING,S19,,,,,,,,TEMPERATURE,39.5641,C,,
4284,494387,SENSOR,,SENSOR_READING,S19,,,,,,,,CURRENT,2.1819,A,,
4285,494387,SENSOR,,SENSOR_READING,S19,,,,,,,,TORQUE,0.326579,Nm,,
4286,494947,SENSOR,,SENSOR_READING,S20,,,,,,,,VIBRATION,0.182516,g,,
4287,494947,SENSOR,,SENSOR_READING,S20,,,,,,,,TEMPERATURE,38.9158,C,,
4288,494947,SENSOR,,SENSOR_READING,S20,,,,,,,,CURRENT,2.16908,A,,
4289,494947,SENSOR,,SENSOR_READING,S20,,,,,,,,TORQUE,0,Nm,,
4290,495804,SENSOR,,SENSOR_READING,S06,,,,,,,,VIBRATION,1.05028,g,,
4291,495804,SENSOR,,SENSOR_READING,S06,,,,,,,,TEMPERATURE,56.3192,C,,
4292,495804,SENSOR,,SENSOR_READING,S06,,,,,,,,CURRENT,14.3177,A,,
4293,495804,SENSOR,,SENSOR_READING,S06,,,,,,,,TORQUE,51.2258,Nm,,
4294,496385,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,1.16283,g,,
4295,496385,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,59.8549,C,,
4296,496385,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,14.3704,A,,
4297,496385,SENSOR,,SENSOR_READING,S07,,,,,,,,TORQUE,54.8231,Nm,,
4298,496661,SENSOR,,SENSOR_READING,S15,,,,,,,,VIBRATION,0.160544,g,,
4299,496661,SENSOR,,SENSOR_READING,S15,,,,,,,,TEMPERATURE,39.1867,C,,
4300,496661,SENSOR,,SENSOR_READING,S15,,,,,,,,CURRENT,2.12783,A,,
4301,496661,SENSOR,,SENSOR_READING,S15,,,,,,,,TORQUE,0.281016,Nm,,
4302,496789,SENSOR,,SENSOR_READING,S25,,,,,,,,VIBRATION,0.16615,g,,
4303,496789,SENSOR,,SENSOR_READING,S25,,,,,,,,TEMPERATURE,38.5807,C,,
4304,496789,SENSOR,,SENSOR_READING,S25,,,,,,,,CURRENT,2.3759,A,,
4305,496789,SENSOR,,SENSOR_READING,S25,,,,,,,,TORQUE,0,Nm,,
4306,497865,SENSOR,,SENSOR_READING,S04,,,,,,,,VIBRATION,1.20878,g,,
4307,497865,SENSOR,,SENSOR_READING,S04,,,,,,,,TEMPERATURE,56.4937,C,,
4308,497930,SENSOR,,SENSOR_READING,S03,,,,,,,,VIBRATION,1.14663,g,,
4309,497930,SENSOR,,SENSOR_READING,S03,,,,,,,,TEMPERATURE,60.9898,C,,
4310,497930,SENSOR,,SENSOR_READING,S03,,,,,,,,CURRENT,14.7444,A,,
4311,497930,SENSOR,,SENSOR_READING,S03,,,,,,,,TORQUE,55.1848,Nm,,
4312,498075,STATION,EV000215,PROCESSING_COMPLETED,S01,U000014,0,PROCESSING,,37034,,,,,,,
4313,498075,STATION,EV000216,UNIT_ARRIVED,S02,U000014,2,,,,,,,,,,
4314,498075,STATION,EV000217,PROCESSING_STARTED,S01,U000015,0,IDLE,PROCESSING,35033,,,,,,,
4315,500356,SENSOR,,SENSOR_READING,S29,,,,,,,,VIBRATION,0.210254,g,,
4316,500356,SENSOR,,SENSOR_READING,S29,,,,,,,,TEMPERATURE,39.3769,C,,
4317,500356,SENSOR,,SENSOR_READING,S29,,,,,,,,CURRENT,2.24166,A,,
4318,500356,SENSOR,,SENSOR_READING,S29,,,,,,,,TORQUE,0,Nm,,
4319,500789,SENSOR,,SENSOR_READING,S22,,,,,,,,VIBRATION,0.194935,g,,
4320,500789,SENSOR,,SENSOR_READING,S22,,,,,,,,TEMPERATURE,38.4088,C,,
4321,500789,SENSOR,,SENSOR_READING,S22,,,,,,,,CURRENT,2.12231,A,,
4322,500789,SENSOR,,SENSOR_READING,S22,,,,,,,,TORQUE,0.21392,Nm,,
4323,500965,SENSOR,,SENSOR_READING,S11,,,,,,,,VIBRATION,0.930133,g,,
4324,500965,SENSOR,,SENSOR_READING,S11,,,,,,,,TEMPERATURE,48.7136,C,,
4325,500965,SENSOR,,SENSOR_READING,S11,,,,,,,,CURRENT,12.789,A,,
4326,500965,SENSOR,,SENSOR_READING,S11,,,,,,,,TORQUE,40.3358,Nm,,
4327,501032,SENSOR,,SENSOR_READING,S28,,,,,,,,VIBRATION,0.150506,g,,
4328,501032,SENSOR,,SENSOR_READING,S28,,,,,,,,TEMPERATURE,39.3835,C,,
4329,501032,SENSOR,,SENSOR_READING,S28,,,,,,,,CURRENT,2.17574,A,,
4330,501032,SENSOR,,SENSOR_READING,S28,,,,,,,,TORQUE,0,Nm,,
4331,501132,SENSOR,,SENSOR_READING,S17,,,,,,,,VIBRATION,0.131506,g,,
4332,501132,SENSOR,,SENSOR_READING,S17,,,,,,,,TEMPERATURE,39.0689,C,,
4333,501132,SENSOR,,SENSOR_READING,S17,,,,,,,,CURRENT,2.1802,A,,
4334,501132,SENSOR,,SENSOR_READING,S17,,,,,,,,TORQUE,0.632203,Nm,,
4335,501281,SENSOR,,SENSOR_READING,S26,,,,,,,,VIBRATION,0.134074,g,,
4336,501281,SENSOR,,SENSOR_READING,S26,,,,,,,,TEMPERATURE,38.8812,C,,
4337,501281,SENSOR,,SENSOR_READING,S26,,,,,,,,CURRENT,2.24659,A,,
4338,501281,SENSOR,,SENSOR_READING,S26,,,,,,,,TORQUE,0.270344,Nm,,
4339,501916,SENSOR,,SENSOR_READING,S01,,,,,,,,VIBRATION,1.19135,g,,
4340,501916,SENSOR,,SENSOR_READING,S01,,,,,,,,TEMPERATURE,61.5407,C,,
4341,501916,SENSOR,,SENSOR_READING,S01,,,,,,,,CURRENT,14.7511,A,,
4342,501916,SENSOR,,SENSOR_READING,S01,,,,,,,,TORQUE,54.9966,Nm,,
4343,501955,SENSOR,,SENSOR_READING,S21,,,,,,,,VIBRATION,0.171717,g,,
4344,501955,SENSOR,,SENSOR_READING,S21,,,,,,,,TEMPERATURE,39.4062,C,,
4345,502402,SENSOR,,SENSOR_READING,S16,,,,,,,,VIBRATION,0.206468,g,,
4346,502402,SENSOR,,SENSOR_READING,S16,,,,,,,,TEMPERATURE,39.2249,C,,
4347,502402,SENSOR,,SENSOR_READING,S16,,,,,,,,CURRENT,2.01275,A,,
4348,502402,SENSOR,,SENSOR_READING,S16,,,,,,,,TORQUE,0,Nm,,
4349,502409,SENSOR,,SENSOR_READING,S12,,,,,,,,VIBRATION,1.0975,g,,
4350,502409,SENSOR,,SENSOR_READING,S12,,,,,,,,TEMPERATURE,45.9753,C,,
4351,502409,SENSOR,,SENSOR_READING,S12,,,,,,,,CURRENT,14.5649,A,,
4352,502409,SENSOR,,SENSOR_READING,S12,,,,,,,,TORQUE,53.6736,Nm,,
4353,503901,SENSOR,,SENSOR_READING,S23,,,,,,,,VIBRATION,0.0529563,g,,
4354,503901,SENSOR,,SENSOR_READING,S23,,,,,,,,TEMPERATURE,39.0195,C,,
4355,503901,SENSOR,,SENSOR_READING,S23,,,,,,,,CURRENT,2.12951,A,,
4356,503901,SENSOR,,SENSOR_READING,S23,,,,,,,,TORQUE,0.77353,Nm,,
4357,503968,SENSOR,,SENSOR_READING,S02,,,,,,,,VIBRATION,1.12032,g,,
4358,503968,SENSOR,,SENSOR_READING,S02,,,,,,,,TEMPERATURE,61.0727,C,,
4359,503968,SENSOR,,SENSOR_READING,S02,,,,,,,,CURRENT,14.4966,A,,
4360,503968,SENSOR,,SENSOR_READING,S02,,,,,,,,TORQUE,55.1313,Nm,,
4361,504044,SENSOR,,SENSOR_READING,S19,,,,,,,,VIBRATION,0.184053,g,,
4362,504044,SENSOR,,SENSOR_READING,S19,,,,,,,,TEMPERATURE,39.6754,C,,
4363,504044,SENSOR,,SENSOR_READING,S19,,,,,,,,CURRENT,2.21391,A,,
4364,504044,SENSOR,,SENSOR_READING,S19,,,,,,,,TORQUE,0.858402,Nm,,
4365,504649,SENSOR,,SENSOR_READING,S10,,,,,,,,VIBRATION,0.42554,g,,
4366,504649,SENSOR,,SENSOR_READING,S10,,,,,,,,TEMPERATURE,43.4562,C,,
4367,504652,SENSOR,,SENSOR_READING,S14,,,,,,,,VIBRATION,0.165062,g,,
4368,504652,SENSOR,,SENSOR_READING,S14,,,,,,,,TEMPERATURE,39.14,C,,
4369,504902,SENSOR,,SENSOR_READING,S09,,,,,,,,VIBRATION,1.08866,g,,
4370,504902,SENSOR,,SENSOR_READING,S09,,,,,,,,TEMPERATURE,47.2888,C,,
4371,505045,SENSOR,,SENSOR_READING,S20,,,,,,,,VIBRATION,0.181801,g,,
4372,505045,SENSOR,,SENSOR_READING,S20,,,,,,,,TEMPERATURE,38.7856,C,,
4373,505045,SENSOR,,SENSOR_READING,S20,,,,,,,,CURRENT,2.24673,A,,
4374,505045,SENSOR,,SENSOR_READING,S20,,,,,,,,TORQUE,0,Nm,,
4375,505078,SENSOR,,SENSOR_READING,S05,,,,,,,,VIBRATION,1.25511,g,,
4376,505078,SENSOR,,SENSOR_READING,S05,,,,,,,,TEMPERATURE,61.548,C,,
4377,505078,SENSOR,,SENSOR_READING,S05,,,,,,,,CURRENT,14.6365,A,,
4378,505078,SENSOR,,SENSOR_READING,S05,,,,,,,,TORQUE,56.0458,Nm,,
4379,506092,SENSOR,,SENSOR_READING,S06,,,,,,,,VIBRATION,1.07999,g,,
4380,506092,SENSOR,,SENSOR_READING,S06,,,,,,,,TEMPERATURE,56.6565,C,,
4381,506092,SENSOR,,SENSOR_READING,S06,,,,,,,,CURRENT,14.4825,A,,
4382,506092,SENSOR,,SENSOR_READING,S06,,,,,,,,TORQUE,53.8263,Nm,,
4383,506594,SENSOR,,SENSOR_READING,S15,,,,,,,,VIBRATION,0.202837,g,,
4384,506594,SENSOR,,SENSOR_READING,S15,,,,,,,,TEMPERATURE,39.0744,C,,
4385,506594,SENSOR,,SENSOR_READING,S15,,,,,,,,CURRENT,2.10614,A,,
4386,506594,SENSOR,,SENSOR_READING,S15,,,,,,,,TORQUE,0.0678935,Nm,,
4387,507195,SENSOR,,SENSOR_READING,S03,,,,,,,,VIBRATION,1.1844,g,,
4388,507195,SENSOR,,SENSOR_READING,S03,,,,,,,,TEMPERATURE,61.152,C,,
4389,507195,SENSOR,,SENSOR_READING,S03,,,,,,,,CURRENT,14.4834,A,,
4390,507195,SENSOR,,SENSOR_READING,S03,,,,,,,,TORQUE,54.1274,Nm,,
4391,507255,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,1.13604,g,,
4392,507255,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,60.2067,C,,
4393,507255,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,14.2546,A,,
